search_code,code,name
tse_044556.tw,044556,喬山永豐13購01
tse_044557.tw,044557,中鋼永豐13購03
tse_044558.tw,044558,大成鋼永豐13購02
tse_044559.tw,044559,聯電永豐13購06
tse_044560.tw,044560,敬鵬永豐13購01
tse_044561.tw,044561,矽統永豐13購01
tse_044562.tw,044562,微星永豐13購01
tse_044563.tw,044563,強茂永豐13購01
tse_044564.tw,044564,大立光永豐13購02
tse_044565.tw,044565,華立永豐13購01
tse_044566.tw,044566,景碩永豐13購02
tse_044567.tw,044567,欣陸永豐13購01
tse_044568.tw,044568,泰鼎永豐13購03
tse_044569.tw,044569,瀚宇博永豐13購01
tse_044570.tw,044570,松翰永豐13購01
tse_044571.tw,044571,愛普永豐13購02
tse_044572.tw,044572,晶心科永豐13購02
tse_044573.tw,044573,南茂永豐13購02
tse_044574.tw,044574,聯電第一19購01
tse_044575.tw,044575,統一凱基13購01
tse_044576.tw,044576,聯電凱基14購09
tse_044577.tw,044577,聯電凱基19購01
tse_044578.tw,044578,智邦凱基13購02
tse_044579.tw,044579,強茂凱基15購02
tse_044580.tw,044580,台航凱基13購01
tse_044581.tw,044581,台航凱基15購02
tse_044582.tw,044582,長榮航凱基14購03
tse_044583.tw,044583,晶豪科凱基13購02
tse_044584.tw,044584,晶豪科凱基14購04
tse_044585.tw,044585,大立光凱基15購01
tse_044586.tw,044586,華立凱基15購01
tse_044587.tw,044587,亞光凱基14購01
tse_044588.tw,044588,景碩凱基16購02
tse_044589.tw,044589,世芯凱基13購02
tse_044590.tw,044590,晶碩凱基15購01
tse_044591.tw,044591,愛普凱基14購02
tse_044592.tw,044592,AES凱基15購01
tse_044593.tw,044593,致新凱基14購02
tse_044594.tw,044594,大亞康和13購01
tse_044595.tw,044595,奇鋐康和13購01
tse_044596.tw,044596,台勝科康和13購01
tse_044597.tw,044597,聯茂康和15購01
tse_044598.tw,044598,台達化兆豐13購01
tse_044599.tw,044599,台積電兆豐14購01
tse_044600.tw,044600,旺宏兆豐14購02
tse_044601.tw,044601,健和興兆豐13購01
tse_044602.tw,044602,文曄兆豐13購01
tse_044603.tw,044603,聯電麥證13購04
tse_044604.tw,044604,聯電麥證16購01
tse_044605.tw,044605,華通麥證13購01
tse_044606.tw,044606,台郡麥證13購01
tse_044607.tw,044607,同欣電麥證14購01
tse_044608.tw,044608,亞泥元大13購02
tse_044609.tw,044609,寶齡元大13購01
tse_044610.tw,044610,聯電元大15購08
tse_044611.tw,044611,台積電元大13購30
tse_044612.tw,044612,台積電元大15購07
tse_044613.tw,044613,台積電元大17購01
tse_044614.tw,044614,宏碁元大13購03
tse_044615.tw,044615,友達元大13購13
tse_044616.tw,044616,友達元大13購14
tse_044617.tw,044617,強茂元大13購09
tse_044618.tw,044618,強茂元大15購01
tse_044619.tw,044619,強茂元大17購01
tse_044620.tw,044620,長榮航元大14購03
tse_044621.tw,044621,長榮航元大15購02
tse_044622.tw,044622,長榮航元大19購01
tse_044623.tw,044623,國泰金元大19購01
tse_044624.tw,044624,晶豪科元大13購11
tse_044625.tw,044625,聯詠元大15購03
tse_044626.tw,044626,景碩元大13購10
tse_044627.tw,044627,景碩元大17購02
tse_044628.tw,044628,世芯元大15購02
tse_044629.tw,044629,泰鼎元大13購01
tse_044630.tw,044630,盛群元大13購01
tse_044631.tw,044631,同欣電元大13購17
tse_044632.tw,044632,同欣電元大15購03
tse_044633.tw,044633,愛普元大17購01
tse_044634.tw,044634,道瓊反群益19購01
tse_044635.tw,044635,大成鋼群益13購04
tse_044636.tw,044636,大成鋼群益13購05
tse_044637.tw,044637,大成鋼群益14購02
tse_044638.tw,044638,聯電群益14購06
tse_044639.tw,044639,聯電群益14購07
tse_044640.tw,044640,聯電群益14購08
tse_044641.tw,044641,台積電群益15購06
tse_044642.tw,044642,台積電群益15購07
tse_044643.tw,044643,精英群益13購01
tse_044644.tw,044644,智邦群益13購01
tse_044645.tw,044645,微星群益14購01
tse_044646.tw,044646,威盛群益13購01
tse_044647.tw,044647,南亞科群益13購02
tse_044648.tw,044648,友達群益13購06
tse_044649.tw,044649,鉅祥群益14購02
tse_044650.tw,044650,強茂群益14購01
tse_044651.tw,044651,欣興群益15購01
tse_044652.tw,044652,泰鼎群益13購02
tse_044653.tw,044653,泰鼎群益13購03
tse_044654.tw,044654,嘉聯益群益13購01
tse_044655.tw,044655,聯茂群益13購01
tse_044656.tw,044656,愛普群益14購01
tse_044657.tw,044657,台灣50統一16購01
tse_044658.tw,044658,榮成統一14購03
tse_044659.tw,044659,聯電統一14購14
tse_044660.tw,044660,聯電統一16購02
tse_044661.tw,044661,台積電統一16購01
tse_044662.tw,044662,華邦電統一15購02
tse_044663.tw,044663,矽統統一15購01
tse_044664.tw,044664,凌陽統一14購02
tse_044665.tw,044665,偉詮電統一15購01
tse_044666.tw,044666,強茂統一14購05
tse_044667.tw,044667,強茂統一15購01
tse_044668.tw,044668,晶豪科統一15購03
tse_044669.tw,044669,聯詠統一14購08
tse_044670.tw,044670,景碩統一16購02
tse_044671.tw,044671,玉晶光統一15購01
tse_044672.tw,044672,泰鼎統一14購01
tse_044673.tw,044673,泰鼎統一15購01
tse_044674.tw,044674,聯電元富13購02
tse_044675.tw,044675,聯電元富13購03
tse_044676.tw,044676,台積電元富16購03
tse_044677.tw,044677,台積電元富19購01
tse_044678.tw,044678,矽統元富19購01
tse_044679.tw,044679,偉詮電元富13購02
tse_044680.tw,044680,強茂元富15購01
tse_044681.tw,044681,大立光元富13購03
tse_044682.tw,044682,大立光元富13購04
tse_044683.tw,044683,欣興元富16購01
tse_044684.tw,044684,欣興元富19購01
tse_044685.tw,044685,同欣電元富14購02
tse_044686.tw,044686,台表科元富16購01
tse_044687.tw,044687,惠特元富13購01
tse_044688.tw,044688,宏泰國票14購01
tse_044689.tw,044689,中鋼國票14購02
tse_044690.tw,044690,智邦國票14購01
tse_044691.tw,044691,興勤國票14購01
tse_044692.tw,044692,農林國票14購01
tse_044693.tw,044693,潤泰全國票14購01
tse_044694.tw,044694,帆宣國票14購01
tse_044695.tw,044695,盛群國票14購01
tse_044696.tw,044696,南茂國票14購01
tse_044697.tw,044697,聯電富邦16購01
tse_044698.tw,044698,永光永豐13購02
tse_044699.tw,044699,中鋼永豐13購04
tse_044700.tw,044700,聯電永豐13購07
tse_044701.tw,044701,台積電永豐13購04
tse_044702.tw,044702,順德永豐13購01
tse_044703.tw,044703,矽統永豐13購02
tse_044704.tw,044704,潤泰全永豐13購02
tse_044705.tw,044705,晶豪科永豐13購04
tse_044706.tw,044706,聯詠永豐13購02
tse_044707.tw,044707,文曄永豐13購01
tse_044708.tw,044708,玉晶光永豐13購03
tse_044709.tw,044709,世芯永豐14購02
tse_044710.tw,044710,康普永豐13購01
tse_044711.tw,044711,康普永豐13購02
tse_044712.tw,044712,崇越永豐13購01
tse_044713.tw,044713,騰輝電永豐13購01
tse_044714.tw,044714,南電永豐13購02
tse_044715.tw,044715,潤泰新永豐13購01
tse_044716.tw,044716,滬深2X中信13購04
tse_044717.tw,044717,聯電中信14購01
tse_044718.tw,044718,華泰中信13購01
tse_044719.tw,044719,富邦金中信14購02
tse_044720.tw,044720,泰鼎中信13購01
tse_044721.tw,044721,聯電兆豐15購02
tse_044722.tw,044722,順德兆豐13購01
tse_044723.tw,044723,偉詮電兆豐13購01
tse_044724.tw,044724,超豐兆豐15購01
tse_044725.tw,044725,景碩兆豐14購01
tse_044726.tw,044726,聯電康和13購02
tse_044727.tw,044727,聯電康和13購03
tse_044728.tw,044728,聯電康和15購01
tse_044729.tw,044729,聯電國泰15購07
tse_044730.tw,044730,鴻海國泰15購01
tse_044731.tw,044731,鴻海國泰15購02
tse_044732.tw,044732,鴻海國泰15購03
tse_044733.tw,044733,台積電國泰15購02
tse_044734.tw,044734,台積電國泰16購02
tse_044735.tw,044735,潤泰全國泰15購01
tse_044736.tw,044736,南電國泰15購02
tse_044737.tw,044737,潤泰新國泰15購03
tse_044738.tw,044738,聯電第一19購02
tse_044739.tw,044739,台積電第一19購01
tse_044740.tw,044740,台積電第一19購02
tse_044741.tw,044741,台灣50凱基13購08
tse_044742.tw,044742,儒鴻凱基14購01
tse_044743.tw,044743,鴻海凱基18購01
tse_044744.tw,044744,華泰凱基14購01
tse_044745.tw,044745,矽統凱基15購02
tse_044746.tw,044746,超豐凱基14購01
tse_044747.tw,044747,潤泰全凱基16購02
tse_044748.tw,044748,晶豪科凱基17購01
tse_044749.tw,044749,欣興凱基15購03
tse_044750.tw,044750,玉晶光凱基13購05
tse_044751.tw,044751,健策凱基14購01
tse_044752.tw,044752,世芯凱基16購01
tse_044753.tw,044753,康普凱基13購02
tse_044754.tw,044754,康普凱基15購02
tse_044755.tw,044755,天鈺凱基13購07
tse_044756.tw,044756,同欣電凱基14購03
tse_044757.tw,044757,康舒凱基15購01
tse_044758.tw,044758,騰輝電凱基15購01
tse_044759.tw,044759,矽創凱基13購08
tse_044760.tw,044760,鴻準麥證15購01
tse_044761.tw,044761,晶豪科麥證14購01
tse_044762.tw,044762,晶碩麥證13購02
tse_044763.tw,044763,台灣50群益14購02
tse_044764.tw,044764,東鋼群益13購01
tse_044765.tw,044765,東鋼群益13購02
tse_044766.tw,044766,國巨群益13購08
tse_044767.tw,044767,國巨群益14購02
tse_044768.tw,044768,華邦電群益13購02
tse_044769.tw,044769,華邦電群益13購03
tse_044770.tw,044770,偉詮電群益13購01
tse_044771.tw,044771,超豐群益13購01
tse_044772.tw,044772,可成群益13購01
tse_044773.tw,044773,富邦金群益13購01
tse_044774.tw,044774,富邦金群益13購02
tse_044775.tw,044775,國泰金群益14購01
tse_044776.tw,044776,潤泰全群益14購01
tse_044777.tw,044777,大立光群益15購03
tse_044778.tw,044778,景碩群益15購04
tse_044779.tw,044779,景碩群益15購05
tse_044780.tw,044780,康普群益14購02
tse_044781.tw,044781,康普群益14購03
tse_044782.tw,044782,臻鼎群益13購01
tse_044783.tw,044783,松翰群益13購01
tse_044784.tw,044784,松翰群益13購02
tse_044785.tw,044785,盛群群益14購01
tse_044786.tw,044786,盛群群益14購02
tse_044787.tw,044787,晶碩群益13購02
tse_044788.tw,044788,惠特群益14購01
tse_044789.tw,044789,致新群益13購02
tse_044790.tw,044790,致新群益14購01
tse_044791.tw,044791,明基材群益14購02
tse_044792.tw,044792,新光鋼統一14購02
tse_044793.tw,044793,聯電統一14購15
tse_044794.tw,044794,聯電統一15購06
tse_044795.tw,044795,聯電統一15購07
tse_044796.tw,044796,台積電統一15購09
tse_044797.tw,044797,台積電統一15購10
tse_044798.tw,044798,台積電統一16購02
tse_044799.tw,044799,矽統統一16購01
tse_044800.tw,044800,強茂統一15購02
tse_044801.tw,044801,聯詠統一14購09
tse_044802.tw,044802,景碩統一15購01
tse_044803.tw,044803,康普統一13購02
tse_044804.tw,044804,康普統一15購01
tse_044805.tw,044805,康普統一15購02
tse_044806.tw,044806,康普統一15購03
tse_044807.tw,044807,康普統一16購01
tse_044808.tw,044808,康普統一16購02
tse_044809.tw,044809,泰鼎統一15購02
tse_044810.tw,044810,泰鼎統一16購01
tse_044811.tw,044811,松翰統一15購01
tse_044812.tw,044812,矽創統一15購01
tse_044813.tw,044813,南電統一15購01
tse_044814.tw,044814,聯電元富14購02
tse_044815.tw,044815,聯電元富15購02
tse_044816.tw,044816,聯電元富16購01
tse_044817.tw,044817,台積電元富16購04
tse_044818.tw,044818,台積電元富16購05
tse_044819.tw,044819,景碩元富16購03
tse_044820.tw,044820,康普元富16購01
tse_044821.tw,044821,中鋼台新13購01
tse_044822.tw,044822,景碩台新13購01
tse_044823.tw,044823,日月光台新13購01
tse_044824.tw,044824,東鋼國票14購01
tse_044825.tw,044825,宏碁國票13購04
tse_044826.tw,044826,景碩國票14購02
tse_044827.tw,044827,創意國票14購01
tse_044828.tw,044828,台勝科國票14購01
tse_044829.tw,044829,松翰國票14購01
tse_044830.tw,044830,矽格國票14購02
tse_044831.tw,044831,晶碩國票14購01
tse_044832.tw,044832,南電國票14購01
tse_044833.tw,044833,百和國票14購01
tse_044834.tw,044834,潤泰新國票14購01
tse_044835.tw,044835,道瓊反富邦13購01
tse_044836.tw,044836,台積電富邦16購04
tse_044837.tw,044837,創意富邦15購02
tse_044838.tw,044838,台郡富邦14購01
tse_044839.tw,044839,中鋼元大17購01
tse_044840.tw,044840,中鋼元大19購01
tse_044841.tw,044841,聯電元大17購01
tse_044842.tw,044842,聯電元大19購02
tse_044843.tw,044843,國巨元大13購09
tse_044844.tw,044844,國巨元大13購10
tse_044845.tw,044845,國巨元大15購01
tse_044846.tw,044846,台積電元大13購31
tse_044847.tw,044847,台積電元大13購32
tse_044848.tw,044848,鴻準元大13購03
tse_044849.tw,044849,矽統元大13購02
tse_044850.tw,044850,菱生元大13購03
tse_044851.tw,044851,微星元大13購02
tse_044852.tw,044852,台光電元大13購06
tse_044853.tw,044853,友達元大13購15
tse_044854.tw,044854,友達元大13購16
tse_044855.tw,044855,偉詮電元大17購02
tse_044856.tw,044856,立隆電元大13購01
tse_044857.tw,044857,美食元大13購03
tse_044858.tw,044858,開發金元大13購02
tse_044859.tw,044859,欣興元大17購01
tse_044860.tw,044860,景碩元大15購01
tse_044861.tw,044861,創意元大13購04
tse_044862.tw,044862,創意元大15購01
tse_044863.tw,044863,世芯元大13購09
tse_044864.tw,044864,康普元大13購02
tse_044865.tw,044865,康普元大15購01
tse_044866.tw,044866,康普元大17購01
tse_044867.tw,044867,界霖元大13購02
tse_044868.tw,044868,崇越元大14購01
tse_044869.tw,044869,盛群元大15購01
tse_044870.tw,044870,力成元大13購02
tse_044871.tw,044871,同欣電元大13購18
tse_044872.tw,044872,台表科元大13購04
tse_044873.tw,044873,台表科元大15購01
tse_044874.tw,044874,台表科元大17購01
tse_044875.tw,044875,愛普元大13購10
tse_044876.tw,044876,愛普元大17購02
tse_044877.tw,044877,愛普元大19購01
tse_044878.tw,044878,晶心科元大13購04
tse_044879.tw,044879,晶心科元大15購01
tse_044880.tw,044880,潤泰新元大15購01
tse_044881.tw,044881,聯發科國泰15購02
tse_044882.tw,044882,健和興國泰15購02
tse_044883.tw,044883,聯詠國泰15購01
tse_044884.tw,044884,晶碩國泰15購02
tse_044885.tw,044885,聯發科中信15購01
tse_044886.tw,044886,矽創中信14購01
tse_044887.tw,044887,祥碩兆豐15購01
tse_044888.tw,044888,潤泰新兆豐14購01
tse_044889.tw,044889,第一銅永豐13購01
tse_044890.tw,044890,聯電永豐13購08
tse_044891.tw,044891,光罩永豐13購02
tse_044892.tw,044892,英業達永豐13購01
tse_044893.tw,044893,友達永豐13購03
tse_044894.tw,044894,大榮永豐13購01
tse_044895.tw,044895,群創永豐13購03
tse_044896.tw,044896,世芯永豐14購03
tse_044897.tw,044897,彩晶永豐13購01
tse_044898.tw,044898,矽創永豐13購02
tse_044899.tw,044899,美德醫永豐13購01
tse_044900.tw,044900,A50正2群益13購03
tse_044901.tw,044901,中鋼群益14購03
tse_044902.tw,044902,聯電群益14購09
tse_044903.tw,044903,聯電群益14購10
tse_044904.tw,044904,鴻海群益13購06
tse_044905.tw,044905,友達群益13購07
tse_044906.tw,044906,興勤群益13購01
tse_044907.tw,044907,台航群益13購03
tse_044908.tw,044908,神基群益13購01
tse_044909.tw,044909,華立群益13購01
tse_044910.tw,044910,欣興群益14購02
tse_044911.tw,044911,欣興群益15購02
tse_044912.tw,044912,創意群益13購05
tse_044913.tw,044913,新唐群益14購04
tse_044914.tw,044914,和碩群益15購01
tse_044915.tw,044915,台郡群益13購04
tse_044916.tw,044916,潤泰新群益13購01
tse_044917.tw,044917,潤泰新群益14購01
tse_044918.tw,044918,中鋼康和13購01
tse_044919.tw,044919,鴻海康和15購01
tse_044920.tw,044920,欣興康和13購01
tse_044921.tw,044921,T50正2元大14購01
tse_044922.tw,044922,T50正2元大14購02
tse_044923.tw,044923,儒鴻元大13購04
tse_044924.tw,044924,台玻元大13購01
tse_044925.tw,044925,台玻元大15購01
tse_044926.tw,044926,中鋼元大13購07
tse_044927.tw,044927,中鋼元大17購02
tse_044928.tw,044928,大成鋼元大15購02
tse_044929.tw,044929,大成鋼元大15購03
tse_044930.tw,044930,大成鋼元大17購01
tse_044931.tw,044931,鴻海元大15購01
tse_044932.tw,044932,鴻海元大19購01
tse_044933.tw,044933,台積電元大13購34
tse_044934.tw,044934,台積電元大17購02
tse_044935.tw,044935,精英元大13購02
tse_044936.tw,044936,金像電元大13購05
tse_044937.tw,044937,友達元大17購01
tse_044938.tw,044938,聯發科元大13購12
tse_044939.tw,044939,聯發科元大15購02
tse_044940.tw,044940,強茂元大13購10
tse_044941.tw,044941,強茂元大13購11
tse_044942.tw,044942,台航元大13購03
tse_044943.tw,044943,台新金元大13購02
tse_044944.tw,044944,潤泰全元大15購02
tse_044945.tw,044945,健和興元大13購04
tse_044946.tw,044946,晶豪科元大13購12
tse_044947.tw,044947,欣興元大15購01
tse_044948.tw,044948,欣興元大17購02
tse_044949.tw,044949,晶技元大13購05
tse_044950.tw,044950,晶技元大15購01
tse_044951.tw,044951,景碩元大13購11
tse_044952.tw,044952,康普元大13購04
tse_044953.tw,044953,新唐元大13購09
tse_044954.tw,044954,新唐元大15購02
tse_044955.tw,044955,新唐元大19購01
tse_044956.tw,044956,泰鼎元大13購02
tse_044957.tw,044957,祥碩元大13購12
tse_044958.tw,044958,聯茂元大13購02
tse_044959.tw,044959,聯茂元大15購01
tse_044960.tw,044960,騰輝電元大13購02
tse_044961.tw,044961,永光凱基13購01
tse_044962.tw,044962,喬山凱基13購01
tse_044963.tw,044963,中鋼凱基13購08
tse_044964.tw,044964,中鋼凱基14購05
tse_044965.tw,044965,春源凱基15購02
tse_044966.tw,044966,上銀凱基14購01
tse_044967.tw,044967,聯電凱基13購18
tse_044968.tw,044968,台積電凱基13購20
tse_044969.tw,044969,台積電凱基13購21
tse_044970.tw,044970,光罩凱基13購04
tse_044971.tw,044971,宏碁凱基13購02
tse_044972.tw,044972,金像電凱基14購02
tse_044973.tw,044973,微星凱基16購01
tse_044974.tw,044974,健和興凱基15購01
tse_044975.tw,044975,景碩凱基14購03
tse_044976.tw,044976,世芯凱基14購03
tse_044977.tw,044977,康普凱基14購01
tse_044978.tw,044978,新唐凱基14購03
tse_044979.tw,044979,新唐凱基15購01
tse_044980.tw,044980,新唐凱基17購01
tse_044981.tw,044981,臻鼎凱基13購01
tse_044982.tw,044982,崇越凱基14購01
tse_044983.tw,044983,盛群凱基14購01
tse_044984.tw,044984,愛普凱基15購01
tse_044985.tw,044985,南電凱基15購02
tse_044986.tw,044986,南茂凱基13購02
tse_044987.tw,044987,南茂凱基13購03
tse_044988.tw,044988,臺股指凱基14購07
tse_044989.tw,044989,臺股指凱基16購03
tse_044990.tw,044990,亞聚國票14購01
tse_044991.tw,044991,聯電國票13購07
tse_044992.tw,044992,聯電國票13購08
tse_044993.tw,044993,聯電國票14購03
tse_044994.tw,044994,聯電國票15購02
tse_044995.tw,044995,台積電國票16購01
tse_044996.tw,044996,光罩國票14購02
tse_044997.tw,044997,國泰金國票14購02
tse_044998.tw,044998,亞光國票13購02
tse_044999.tw,044999,矽創國票14購01
tse_045000.tw,045000,台積電富邦15購06
tse_045001.tw,045001,華新科富邦14購01
tse_045002.tw,045002,台航富邦13購01
tse_045003.tw,045003,健和興富邦14購01
tse_045004.tw,045004,新唐富邦15購01
tse_045005.tw,045005,聯茂富邦14購01
tse_045006.tw,045006,南電富邦15購01
tse_045007.tw,045007,華通統一15購01
tse_045008.tw,045008,台積電統一14購07
tse_045009.tw,045009,台積電統一15購11
tse_045010.tw,045010,光罩統一15購03
tse_045011.tw,045011,友達統一13購05
tse_045012.tw,045012,長榮航統一15購02
tse_045013.tw,045013,群創統一14購11
tse_045014.tw,045014,世芯統一16購01
tse_045015.tw,045015,新唐統一14購05
tse_045016.tw,045016,新唐統一14購06
tse_045017.tw,045017,新唐統一14購07
tse_045018.tw,045018,新唐統一15購02
tse_045019.tw,045019,新唐統一15購03
tse_045020.tw,045020,新唐統一15購04
tse_045021.tw,045021,新唐統一15購05
tse_045022.tw,045022,新唐統一15購06
tse_045023.tw,045023,GIS統一15購01
tse_045024.tw,045024,惠特統一15購01
tse_045025.tw,045025,矽創統一15購02
tse_045026.tw,045026,南電統一15購02
tse_045027.tw,045027,南電統一15購03
tse_045028.tw,045028,臺股指統一13購03
tse_045029.tw,045029,中鋼元富13購04
tse_045030.tw,045030,中鋼元富14購01
tse_045031.tw,045031,中鋼元富15購01
tse_045032.tw,045032,台積電元富16購06
tse_045033.tw,045033,光罩元富16購01
tse_045034.tw,045034,慧洋元富13購01
tse_045035.tw,045035,新唐元富16購01
tse_045036.tw,045036,新唐元富19購01
tse_045037.tw,045037,台郡元富16購01
tse_045038.tw,045038,矽創元富13購05
tse_045039.tw,045039,南電元富13購05
tse_045040.tw,045040,南電元富13購06
tse_045041.tw,045041,友達國泰15購02
tse_045042.tw,045042,友達國泰16購02
tse_045043.tw,045043,日月光國泰15購01
tse_045044.tw,045044,泰鼎國泰15購02
tse_045045.tw,045045,同欣電國泰15購01
tse_045046.tw,045046,同欣電永豐13購04
tse_045047.tw,045047,榮成兆豐13購01
tse_045048.tw,045048,玉晶光兆豐13購03
tse_045049.tw,045049,友達中信15購01
tse_045050.tw,045050,欣興中信13購02
tse_045051.tw,045051,盛群中信14購01
tse_045052.tw,045052,中鋼統一13購01
tse_045053.tw,045053,泰鼎統一15購03
tse_045054.tw,045054,泰鼎統一15購04
tse_045055.tw,045055,同欣電統一14購06
tse_045056.tw,045056,晶碩統一13購02
tse_045057.tw,045057,上証2X元富13購01
tse_045058.tw,045058,可成元富13購01
tse_045059.tw,045059,可成元富13購02
tse_045060.tw,045060,群創元富14購01
tse_045061.tw,045061,群創元富15購01
tse_045062.tw,045062,同欣電元富16購01
tse_045063.tw,045063,中鋼康和13購02
tse_045064.tw,045064,鴻海康和14購01
tse_045065.tw,045065,台積電康和13購03
tse_045066.tw,045066,台積電康和13購04
tse_045067.tw,045067,台積電康和19購03
tse_045068.tw,045068,華邦電康和13購01
tse_045069.tw,045069,聯發科康和15購02
tse_045070.tw,045070,聯詠康和13購01
tse_045071.tw,045071,聯詠麥證13購02
tse_045072.tw,045072,群創麥證13購01
tse_045073.tw,045073,上証2X凱基14購01
tse_045074.tw,045074,滬深2X凱基14購03
tse_045075.tw,045075,臺指反凱基15購02
tse_045076.tw,045076,台塑凱基15購01
tse_045077.tw,045077,亞德客凱基13購02
tse_045078.tw,045078,聯電凱基13購19
tse_045079.tw,045079,聯電凱基13購20
tse_045080.tw,045080,仁寶凱基15購01
tse_045081.tw,045081,國巨凱基13購08
tse_045082.tw,045082,矽統凱基13購03
tse_045083.tw,045083,友達凱基13購10
tse_045084.tw,045084,裕民凱基13購04
tse_045085.tw,045085,裕民凱基14購06
tse_045086.tw,045086,大榮凱基14購01
tse_045087.tw,045087,富邦金凱基14購01
tse_045088.tw,045088,群創凱基13購11
tse_045089.tw,045089,新唐凱基14購04
tse_045090.tw,045090,泰鼎凱基14購02
tse_045091.tw,045091,上海銀凱基13購01
tse_045092.tw,045092,同欣電凱基13購08
tse_045093.tw,045093,晶心科凱基15購01
tse_045094.tw,045094,騰輝電凱基13購02
tse_045095.tw,045095,南電凱基14購01
tse_045096.tw,045096,南電凱基14購02
tse_045097.tw,045097,潤泰新凱基16購01
tse_045098.tw,045098,台灣50群益13購06
tse_045099.tw,045099,滬深2X群益14購02
tse_045100.tw,045100,台聚群益13購02
tse_045101.tw,045101,中鋼群益14購04
tse_045102.tw,045102,聯電群益13購15
tse_045103.tw,045103,鴻海群益13購08
tse_045104.tw,045104,英業達群益13購01
tse_045105.tw,045105,友達群益13購08
tse_045106.tw,045106,大榮群益14購01
tse_045107.tw,045107,新唐群益13購06
tse_045108.tw,045108,乙盛群益13購01
tse_045109.tw,045109,矽格群益13購03
tse_045110.tw,045110,矽格群益14購01
tse_045111.tw,045111,同欣電群益13購04
tse_045112.tw,045112,晶碩群益14購01
tse_045113.tw,045113,滬深2X元大13購16
tse_045114.tw,045114,A50正2元大13購03
tse_045115.tw,045115,亞聚元大13購01
tse_045116.tw,045116,亞聚元大15購02
tse_045117.tw,045117,榮成元大13購02
tse_045118.tw,045118,國巨元大13購11
tse_045119.tw,045119,國巨元大13購12
tse_045120.tw,045120,佳世達元大13購01
tse_045121.tw,045121,鴻準元大14購01
tse_045122.tw,045122,瑞昱元大13購06
tse_045123.tw,045123,瑞昱元大15購02
tse_045124.tw,045124,友達元大13購18
tse_045125.tw,045125,友達元大15購01
tse_045126.tw,045126,新光金元大17購01
tse_045127.tw,045127,潤泰全元大13購02
tse_045128.tw,045128,潤泰全元大14購01
tse_045129.tw,045129,奇鋐元大13購04
tse_045130.tw,045130,欣興元大13購09
tse_045131.tw,045131,康普元大14購01
tse_045132.tw,045132,新唐元大13購11
tse_045133.tw,045133,新唐元大15購03
tse_045134.tw,045134,泰鼎元大15購01
tse_045135.tw,045135,松翰元大13購03
tse_045136.tw,045136,松翰元大17購01
tse_045137.tw,045137,同欣電元大13購19
tse_045138.tw,045138,同欣電元大13購20
tse_045139.tw,045139,康舒元大13購01
tse_045140.tw,045140,臺股指元大14購09
tse_045141.tw,045141,榮成國票14購02
tse_045142.tw,045142,台積電國票14購05
tse_045143.tw,045143,台積電國票14購06
tse_045144.tw,045144,台積電國票15購03
tse_045145.tw,045145,順德國票14購01
tse_045146.tw,045146,大榮國票14購01
tse_045147.tw,045147,聯詠國票14購02
tse_045148.tw,045148,聯詠國票14購03
tse_045149.tw,045149,聯詠國票14購04
tse_045150.tw,045150,聯詠國票15購01
tse_045151.tw,045151,華擎國票14購01
tse_045152.tw,045152,同欣電國票14購02
tse_045153.tw,045153,騰輝電國票14購01
tse_045154.tw,045154,潤泰全國泰15購02
tse_045155.tw,045155,康普國泰15購01
tse_045156.tw,045156,新唐國泰15購01
tse_045157.tw,045157,祥碩國泰15購01
tse_045158.tw,045158,潤泰全兆豐13購01
tse_045159.tw,045159,T50正2中信15購01
tse_045160.tw,045160,東鋼中信13購01
tse_045161.tw,045161,聯電中信14購02
tse_045162.tw,045162,慧洋中信13購01
tse_045163.tw,045163,富邦金中信14購03
tse_045164.tw,045164,永豐金中信13購01
tse_045165.tw,045165,奇鋐中信13購01
tse_045166.tw,045166,群創中信13購02
tse_045167.tw,045167,新唐中信15購01
tse_045168.tw,045168,同欣電中信13購02
tse_045169.tw,045169,瑞昱麥證13購01
tse_045170.tw,045170,華新科麥證13購02
tse_045171.tw,045171,大立光麥證14購01
tse_045172.tw,045172,大成鋼凱基13購07
tse_045173.tw,045173,大成鋼凱基18購01
tse_045174.tw,045174,大成鋼凱基18購02
tse_045175.tw,045175,鴻海凱基16購03
tse_045176.tw,045176,國巨凱基13購09
tse_045177.tw,045177,華邦電凱基13購06
tse_045178.tw,045178,智邦凱基13購03
tse_045179.tw,045179,金像電凱基13購04
tse_045180.tw,045180,京元電凱基13購02
tse_045181.tw,045181,聯發科凱基13購16
tse_045182.tw,045182,全新凱基14購02
tse_045183.tw,045183,強茂凱基14購02
tse_045184.tw,045184,長榮航凱基13購02
tse_045185.tw,045185,慧洋凱基13購03
tse_045186.tw,045186,大立光凱基13購05
tse_045187.tw,045187,聯詠凱基13購07
tse_045188.tw,045188,揚明光凱基13購04
tse_045189.tw,045189,揚明光凱基14購02
tse_045190.tw,045190,貿聯凱基13購03
tse_045191.tw,045191,晶碩凱基14購02
tse_045192.tw,045192,愛普凱基17購01
tse_045193.tw,045193,矽創凱基15購01
tse_045194.tw,045194,南電凱基14購03
tse_045195.tw,045195,南茂凱基14購04
tse_045196.tw,045196,南茂凱基18購01
tse_045197.tw,045197,榮成永豐13購01
tse_045198.tw,045198,中鋼永豐13購05
